id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_083	19	17	5.883523770	0.346089634	1	13	17	17	0.346089634	-0.346089634	85	68	0.800000000	17	16	0.941176471	68	18	0.264705882	68	7480.573234395	7480.400189578	51	51	1.000000000
case_084	23	11	3.488456026	0.317132366	0	0	11	11	0.317132366	-0.317132366	55	45	0.818181818	11	9	0.818181818	45	13	0.288888889	45	7542.242445758	7542.087403268	34	33	0.970588235
case_085	18	24	14.928373290	0.622015554	1	11	24	24	0.622015554	-0.622015554	120	97	0.808333333	24	20	0.833333333	97	28	0.288659794	97	7512.207314075	7511.899512564	73	73	1.000000000
case_086	16	24	21.349390863	0.889557953	1	5	24	24	0.889557953	-0.889557953	120	96	0.800000000	24	16	0.666666667	96	23	0.239583333	96	7485.013290621	7484.568511645	72	71	0.986111111
case_087	12	24	18.349179256	0.764549136	1	3	24	24	0.764549136	-0.764549136	120	97	0.808333333	24	20	0.833333333	97	29	0.298969072	97	7509.498883963	7509.120550370	73	73	1.000000000
case_088	14	24	20.040332362	0.835013848	1	4	24	24	0.835013848	-0.835013848	120	97	0.808333333	24	16	0.666666667	97	27	0.278350515	97	7510.018162316	7509.604959586	73	73	1.000000000
case_089	12	24	13.822593270	0.575941386	1	1	24	24	0.575941386	-0.575941386	120	98	0.816666667	24	20	0.833333333	98	26	0.265306122	98	7537.806412535	7537.524318794	74	74	1.000000000
case_090	17	24	21.856346581	0.910681108	1	2	24	24	0.910681108	-0.910681108	120	96	0.800000000	24	18	0.750000000	96	25	0.260416667	96	7483.257099634	7482.801759080	72	72	1.000000000
case_091	14	24	39.093638754	1.628901615	0	0	24	24	1.628901615	-1.628901615	120	96	0.800000000	24	15	0.625000000	96	23	0.239583333	96	7484.292546702	7483.478095895	72	72	1.000000000
case_092	15	24	6.668180342	0.277840848	1	16	24	24	0.277840848	-0.277840848	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7510.206556367	7510.069068113	73	73	1.000000000
case_093	17	24	23.230755757	0.967948157	0	0	24	24	0.967948157	-0.967948157	120	99	0.825000000	24	17	0.708333333	99	25	0.252525253	99	7562.273162130	7561.803853933	75	73	0.973333333
case_094	16	1	4.674011780	4.674011780	0	0	1	1	4.674011780	-4.674011780	5	5	1.000000000	1	0	0.000000000	5	2	0.400000000	5	7991.652203039	7989.782598327	4	3	0.750000000
case_095	17	13	5.898728146	0.453748319	1	3	13	13	0.453748319	-0.453748319	65	52	0.800000000	13	11	0.846153846	52	12	0.230769231	52	7482.803350237	7482.576476078	39	39	1.000000000
case_096	15	6	2.137324310	0.356220718	1	5	6	6	0.356220718	-0.356220718	30	24	0.800000000	6	5	0.833333333	24	6	0.250000000	24	7480.337546827	7480.159436468	18	18	1.000000000
case_097	22	10	1.272388683	0.127238868	1	10	10	10	0.127238868	-0.127238868	50	49	0.980000000	10	10	1.000000000	49	30	0.612244898	49	7948.261079186	7948.209144954	39	39	1.000000000
case_098	20	8	0.434188960	0.054273620	1	8	8	8	0.054273620	-0.054273620	40	38	0.950000000	8	8	1.000000000	38	20	0.526315789	38	7885.541775632	7885.518923581	30	30	1.000000000
case_099	22	15	2.742974481	0.182864965	1	14	15	15	0.182864965	-0.182864965	75	60	0.800000000	15	14	0.933333333	60	16	0.266666667	60	7478.732735814	7478.641303331	45	45	1.000000000
