id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_082	16	24	3.417155897	0.142381496	0	0	24	24	0.142381496	-0.142381496	120	97	0.808333333	24	22	0.916666667	97	28	0.288659794	97	7505.198274278	7505.127817455	73	72	0.986301370
case_083	19	17	0.031228511	0.001836971	1	17	17	17	0.001836971	-0.001836971	85	68	0.800000000	17	17	1.000000000	68	18	0.264705882	68	7477.392080406	7477.391161920	51	51	1.000000000
case_084	23	11	3.414761231	0.310432839	0	0	11	11	0.310432839	-0.310432839	55	45	0.818181818	11	10	0.909090909	45	13	0.288888889	45	7536.621974862	7536.470207696	34	33	0.970588235
case_085	18	24	5.392819009	0.224700792	1	11	24	24	0.224700792	-0.224700792	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7507.435431859	7507.324239715	73	73	1.000000000
case_086	16	24	12.915229540	0.538134564	1	8	24	24	0.538134564	-0.538134564	120	96	0.800000000	24	18	0.750000000	96	23	0.239583333	96	7481.725543559	7481.456476277	72	72	1.000000000
case_087	12	24	6.440987709	0.268374488	1	3	24	24	0.268374488	-0.268374488	120	97	0.808333333	24	21	0.875000000	97	29	0.298969072	97	7505.918394253	7505.785590383	73	73	1.000000000
case_088	14	24	12.573598854	0.523899952	1	4	24	24	0.523899952	-0.523899952	120	97	0.808333333	24	19	0.791666667	97	27	0.278350515	97	7508.320403140	7508.061153679	73	73	1.000000000
case_089	12	24	3.987677245	0.166153219	1	3	24	24	0.166153219	-0.166153219	120	98	0.816666667	24	22	0.916666667	98	26	0.265306122	98	7533.766765316	7533.685384147	74	74	1.000000000
case_090	17	24	12.074781833	0.503115910	0	0	24	24	0.503115910	-0.503115910	120	96	0.800000000	24	19	0.791666667	96	25	0.260416667	96	7480.120477628	7479.868919673	72	72	1.000000000
case_091	14	24	21.105059746	0.879377489	0	0	24	24	0.879377489	-0.879377489	120	96	0.800000000	24	17	0.708333333	96	25	0.260416667	96	7481.234447387	7480.794758643	72	72	1.000000000
case_092	15	24	2.664176460	0.111007352	1	20	24	24	0.111007352	-0.111007352	120	97	0.808333333	24	22	0.916666667	97	25	0.257731959	97	7503.491413605	7503.436482131	73	73	1.000000000
case_093	17	24	14.661623695	0.610900987	0	0	24	24	0.610900987	-0.610900987	120	99	0.825000000	24	19	0.791666667	99	27	0.272727273	99	7557.020273635	7556.724079217	75	72	0.960000000
case_094	16	1	4.554714424	4.554714424	0	0	1	1	4.554714424	-4.554714424	5	5	1.000000000	1	0	0.000000000	5	2	0.400000000	5	7991.572645436	7989.750759666	4	3	0.750000000
case_095	17	13	0.438118563	0.033701428	1	13	13	13	0.033701428	-0.033701428	65	52	0.800000000	13	13	1.000000000	52	13	0.250000000	52	7477.974312540	7477.957461826	39	39	1.000000000
case_096	15	6	1.279460038	0.213243340	1	6	6	6	0.213243340	-0.213243340	30	24	0.800000000	6	6	1.000000000	24	6	0.250000000	24	7477.287089579	7477.180467909	18	18	1.000000000
case_097	22	10	0.007247515	0.000724752	1	10	10	10	0.000724752	-0.000724752	50	49	0.980000000	10	10	1.000000000	49	41	0.836734694	49	7945.678847847	7945.678552030	39	39	1.000000000
case_098	20	8	0.732743571	0.091592946	1	8	8	8	0.091592946	-0.091592946	40	38	0.950000000	8	8	1.000000000	38	24	0.631578947	38	7884.769642009	7884.731076558	30	30	1.000000000
case_099	22	15	5.518112608	0.367874174	1	14	15	15	0.367874174	-0.367874174	75	60	0.800000000	15	14	0.933333333	60	16	0.266666667	60	7476.959060361	7476.775123274	45	45	1.000000000
