id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_086	16	24	12.374988963	0.515624540	1	8	24	24	0.515624540	-0.515624540	120	96	0.800000000	24	18	0.750000000	96	24	0.250000000	96	7481.775074046	7481.517261776	72	72	1.000000000
case_087	12	24	5.970264070	0.248761003	1	3	24	24	0.248761003	-0.248761003	120	97	0.808333333	24	21	0.875000000	97	29	0.298969072	97	7506.069426102	7505.946327874	73	73	1.000000000
case_088	14	24	12.328535575	0.513688982	1	6	24	24	0.513688982	-0.513688982	120	97	0.808333333	24	19	0.791666667	97	27	0.278350515	97	7507.799481871	7507.545285261	73	73	1.000000000
case_089	12	24	4.147151143	0.172797964	1	3	24	24	0.172797964	-0.172797964	120	98	0.816666667	24	22	0.916666667	98	26	0.265306122	98	7533.819046086	7533.734410349	74	74	1.000000000
case_090	17	24	12.130830946	0.505451289	0	0	24	24	0.505451289	-0.505451289	120	96	0.800000000	24	19	0.791666667	96	25	0.260416667	96	7480.232312730	7479.979587085	72	72	1.000000000
case_091	14	24	19.370550670	0.807106278	0	0	24	24	0.807106278	-0.807106278	120	96	0.800000000	24	17	0.708333333	96	26	0.270833333	96	7480.699640661	7480.296087522	72	72	1.000000000
case_092	15	24	1.888575428	0.078690643	1	20	24	24	0.078690643	-0.078690643	120	97	0.808333333	24	23	0.958333333	97	25	0.257731959	97	7502.520800976	7502.481861276	73	73	1.000000000
case_093	17	24	13.241497912	0.551729080	0	0	24	24	0.551729080	-0.551729080	120	99	0.825000000	24	20	0.833333333	99	26	0.262626263	99	7556.865258137	7556.597753129	75	73	0.973333333
case_094	16	1	4.520968940	4.520968940	0	0	1	1	4.520968940	-4.520968940	5	5	1.000000000	1	0	0.000000000	5	2	0.400000000	5	7991.663172802	7989.854785226	4	3	0.750000000
case_095	17	13	0.378833663	0.029141051	1	13	13	13	0.029141051	-0.029141051	65	52	0.800000000	13	13	1.000000000	52	13	0.250000000	52	7478.363854522	7478.349283997	39	39	1.000000000
case_096	15	6	1.457490858	0.242915143	1	5	6	6	0.242915143	-0.242915143	30	24	0.800000000	6	5	0.833333333	24	6	0.250000000	24	7476.390646284	7476.269188713	18	18	1.000000000
case_097	22	10	0.017044983	0.001704498	1	10	10	10	0.001704498	-0.001704498	50	49	0.980000000	10	10	1.000000000	49	40	0.816326531	49	7945.501324001	7945.500628288	39	39	1.000000000
case_098	20	8	0.425529894	0.053191237	1	8	8	8	0.053191237	-0.053191237	40	38	0.950000000	8	8	1.000000000	38	25	0.657894737	38	7884.431988944	7884.409592634	30	30	1.000000000
case_099	22	15	4.850992007	0.323399467	1	14	15	15	0.323399467	-0.323399467	75	60	0.800000000	15	14	0.933333333	60	16	0.266666667	60	7475.964061092	7475.802361358	45	45	1.000000000
